"mz","intensity","filename"
50,227,"Baja unknown 1"
51,217,"Baja unknown 1"
54,168,"Baja unknown 1"
58,55,"Baja unknown 1"
61,163,"Baja unknown 1"
62,222,"Baja unknown 1"
63,241,"Baja unknown 1"
64,30,"Baja unknown 1"
72,66,"Baja unknown 1"
73,234,"Baja unknown 1"
74,163,"Baja unknown 1"
75,206,"Baja unknown 1"
77,237,"Baja unknown 1"
79,822,"Baja unknown 1"
81,582,"Baja unknown 1"
82,299,"Baja unknown 1"
84,164,"Baja unknown 1"
85,144,"Baja unknown 1"
86,160,"Baja unknown 1"
87,124,"Baja unknown 1"
88,19,"Baja unknown 1"
89,49,"Baja unknown 1"
97,220,"Baja unknown 1"
99,440,"Baja unknown 1"
100,123,"Baja unknown 1"
101,30,"Baja unknown 1"
106,78,"Baja unknown 1"
108,137,"Baja unknown 1"
109,505,"Baja unknown 1"
110,47,"Baja unknown 1"
113,140,"Baja unknown 1"
114,28,"Baja unknown 1"
123,174,"Baja unknown 1"
124,43,"Baja unknown 1"
125,84,"Baja unknown 1"
126,30,"Baja unknown 1"
134,56,"Baja unknown 1"
135,65,"Baja unknown 1"
136,44,"Baja unknown 1"
137,209,"Baja unknown 1"
138,83,"Baja unknown 1"
148,77,"Baja unknown 1"
149,110,"Baja unknown 1"
150,23,"Baja unknown 1"
153,42,"Baja unknown 1"
154,41,"Baja unknown 1"
158,14,"Baja unknown 1"
159,998,"Baja unknown 1"
160,97,"Baja unknown 1"
161,684,"Baja unknown 1"
162,85,"Baja unknown 1"
163,116,"Baja unknown 1"
164,13,"Baja unknown 1"
170,64,"Baja unknown 1"
181,15,"Baja unknown 1"
182,12,"Baja unknown 1"
183,212,"Baja unknown 1"
184,67,"Baja unknown 1"
185,104,"Baja unknown 1"
186,22,"Baja unknown 1"
189,13,"Baja unknown 1"
192,14,"Baja unknown 1"
193,735,"Baja unknown 1"
194,259,"Baja unknown 1"
195,736,"Baja unknown 1"
196,202,"Baja unknown 1"
197,201,"Baja unknown 1"
198,47,"Baja unknown 1"
199,69,"Baja unknown 1"
202,10,"Baja unknown 1"
203,28,"Baja unknown 1"
204,20,"Baja unknown 1"
205,7,"Baja unknown 1"
206,29,"Baja unknown 1"
207,27,"Baja unknown 1"
208,23,"Baja unknown 1"
209,17,"Baja unknown 1"
210,36,"Baja unknown 1"
212,7,"Baja unknown 1"
214,4,"Baja unknown 1"
217,78,"Baja unknown 1"
218,64,"Baja unknown 1"
219,171,"Baja unknown 1"
220,61,"Baja unknown 1"
221,100,"Baja unknown 1"
222,46,"Baja unknown 1"
223,73,"Baja unknown 1"
224,27,"Baja unknown 1"
225,8,"Baja unknown 1"
226,5,"Baja unknown 1"
227,21,"Baja unknown 1"
229,30,"Baja unknown 1"
230,24,"Baja unknown 1"
231,20,"Baja unknown 1"
232,6,"Baja unknown 1"
233,20,"Baja unknown 1"
234,7,"Baja unknown 1"
235,13,"Baja unknown 1"
236,17,"Baja unknown 1"
237,4,"Baja unknown 1"
238,23,"Baja unknown 1"
240,4,"Baja unknown 1"
247,9,"Baja unknown 1"
248,1,"Baja unknown 1"
253,66,"Baja unknown 1"
254,17,"Baja unknown 1"
255,81,"Baja unknown 1"
256,37,"Baja unknown 1"
257,40,"Baja unknown 1"
259,11,"Baja unknown 1"
260,15,"Baja unknown 1"
261,10,"Baja unknown 1"
267,9,"Baja unknown 1"
269,7,"Baja unknown 1"
273,4,"Baja unknown 1"
275,3,"Baja unknown 1"
277,2,"Baja unknown 1"
281,3,"Baja unknown 1"
283,6,"Baja unknown 1"
285,3,"Baja unknown 1"
288,4,"Baja unknown 1"
289,40,"Baja unknown 1"
290,16,"Baja unknown 1"
291,50,"Baja unknown 1"
292,14,"Baja unknown 1"
293,35,"Baja unknown 1"
294,7,"Baja unknown 1"
295,12,"Baja unknown 1"
296,2,"Baja unknown 1"
297,3,"Baja unknown 1"
303,3,"Baja unknown 1"
304,2,"Baja unknown 1"
305,3,"Baja unknown 1"
307,1,"Baja unknown 1"
308,3,"Baja unknown 1"
309,1,"Baja unknown 1"
310,2,"Baja unknown 1"
311,2,"Baja unknown 1"
312,1,"Baja unknown 1"
313,1,"Baja unknown 1"
315,1,"Baja unknown 1"
317,8,"Baja unknown 1"
319,9,"Baja unknown 1"
321,4,"Baja unknown 1"
323,1,"Baja unknown 1"
324,52,"Baja unknown 1"
325,10,"Baja unknown 1"
326,106,"Baja unknown 1"
327,18,"Baja unknown 1"
328,73,"Baja unknown 1"
329,12,"Baja unknown 1"
330,34,"Baja unknown 1"
331,4,"Baja unknown 1"
332,10,"Baja unknown 1"
333,2,"Baja unknown 1"
334,2,"Baja unknown 1"
335,1,"Baja unknown 1"
358,1,"Baja unknown 1"
364,1,"Baja unknown 1"
377,1,"Baja unknown 1"
378,1,"Baja unknown 1"
381,1,"Baja unknown 1"
427,1,"Baja unknown 1"
430,1,"Baja unknown 1"
431,1,"Baja unknown 1"
453,1,"Baja unknown 1"
454,1,"Baja unknown 1"
477,1,"Baja unknown 1"
481,1,"Baja unknown 1"
482,1,"Baja unknown 1"
508,1,"Baja unknown 1"
509,1,"Baja unknown 1"
534,1,"Baja unknown 1"
536,1,"Baja unknown 1"
539,1,"Baja unknown 1"
565,1,"Baja unknown 1"
591,1,"Baja unknown 1"
592,1,"Baja unknown 1"
594,1,"Baja unknown 1"
595,1,"Baja unknown 1"
597,1,"Baja unknown 1"
657,1,"Baja unknown 1"
658,1,"Baja unknown 1"
659,1,"Baja unknown 1"
688,1,"Baja unknown 1"
711,1,"Baja unknown 1"
720,1,"Baja unknown 1"
753,1,"Baja unknown 1"
778,1,"Baja unknown 1"
788,1,"Baja unknown 1"
822,1,"Baja unknown 1"
841,1,"Baja unknown 1"
894,1,"Baja unknown 1"
918,1,"Baja unknown 1"
927,1,"Baja unknown 1"
931,1,"Baja unknown 1"
992,1,"Baja unknown 1"
994,1,"Baja unknown 1"
50,272,"Baja unknown 2"
60,233,"Baja unknown 2"
61,193,"Baja unknown 2"
62,179,"Baja unknown 2"
63,277,"Baja unknown 2"
72,28,"Baja unknown 2"
73,399,"Baja unknown 2"
74,141,"Baja unknown 2"
75,293,"Baja unknown 2"
80,417,"Baja unknown 2"
86,112,"Baja unknown 2"
87,195,"Baja unknown 2"
88,37,"Baja unknown 2"
93,344,"Baja unknown 2"
94,245,"Baja unknown 2"
99,283,"Baja unknown 2"
110,116,"Baja unknown 2"
114,29,"Baja unknown 2"
120,376,"Baja unknown 2"
142,168,"Baja unknown 2"
145,205,"Baja unknown 2"
156,208,"Baja unknown 2"
157,287,"Baja unknown 2"
158,49,"Baja unknown 2"
161,73,"Baja unknown 2"
162,106,"Baja unknown 2"
164,60,"Baja unknown 2"
169,141,"Baja unknown 2"
170,385,"Baja unknown 2"
171,587,"Baja unknown 2"
172,166,"Baja unknown 2"
173,96,"Baja unknown 2"
176,48,"Baja unknown 2"
180,17,"Baja unknown 2"
181,80,"Baja unknown 2"
182,65,"Baja unknown 2"
183,149,"Baja unknown 2"
184,256,"Baja unknown 2"
185,112,"Baja unknown 2"
192,37,"Baja unknown 2"
193,173,"Baja unknown 2"
195,189,"Baja unknown 2"
196,65,"Baja unknown 2"
197,180,"Baja unknown 2"
198,51,"Baja unknown 2"
199,93,"Baja unknown 2"
204,49,"Baja unknown 2"
207,181,"Baja unknown 2"
208,43,"Baja unknown 2"
209,165,"Baja unknown 2"
210,29,"Baja unknown 2"
211,81,"Baja unknown 2"
212,33,"Baja unknown 2"
216,9,"Baja unknown 2"
220,7,"Baja unknown 2"
221,34,"Baja unknown 2"
222,15,"Baja unknown 2"
223,52,"Baja unknown 2"
231,22,"Baja unknown 2"
237,25,"Baja unknown 2"
239,32,"Baja unknown 2"
240,9,"Baja unknown 2"
243,768,"Baja unknown 2"
244,74,"Baja unknown 2"
245,999,"Baja unknown 2"
246,106,"Baja unknown 2"
247,531,"Baja unknown 2"
248,45,"Baja unknown 2"
249,147,"Baja unknown 2"
250,21,"Baja unknown 2"
251,17,"Baja unknown 2"
262,4,"Baja unknown 2"
264,38,"Baja unknown 2"
269,60,"Baja unknown 2"
271,60,"Baja unknown 2"
273,11,"Baja unknown 2"
277,2,"Baja unknown 2"
278,97,"Baja unknown 2"
279,10,"Baja unknown 2"
280,193,"Baja unknown 2"
281,14,"Baja unknown 2"
282,124,"Baja unknown 2"
284,39,"Baja unknown 2"
286,1,"Baja unknown 2"
291,18,"Baja unknown 2"
292,2,"Baja unknown 2"
293,44,"Baja unknown 2"
294,5,"Baja unknown 2"
295,23,"Baja unknown 2"
296,2,"Baja unknown 2"
297,9,"Baja unknown 2"
304,2,"Baja unknown 2"
307,10,"Baja unknown 2"
308,2,"Baja unknown 2"
309,8,"Baja unknown 2"
311,2,"Baja unknown 2"
315,2,"Baja unknown 2"
317,1,"Baja unknown 2"
320,3,"Baja unknown 2"
341,10,"Baja unknown 2"
342,8,"Baja unknown 2"
343,16,"Baja unknown 2"
344,6,"Baja unknown 2"
345,8,"Baja unknown 2"
346,2,"Baja unknown 2"
347,4,"Baja unknown 2"
354,2,"Baja unknown 2"
361,1,"Baja unknown 2"
376,3,"Baja unknown 2"
380,3,"Baja unknown 2"
411,1,"Baja unknown 2"
438,1,"Baja unknown 2"
494,1,"Baja unknown 2"
505,1,"Baja unknown 2"
538,1,"Baja unknown 2"
544,1,"Baja unknown 2"
552,1,"Baja unknown 2"
560,1,"Baja unknown 2"
562,1,"Baja unknown 2"
573,1,"Baja unknown 2"
635,1,"Baja unknown 2"
658,1,"Baja unknown 2"
659,1,"Baja unknown 2"
663,1,"Baja unknown 2"
664,1,"Baja unknown 2"
671,1,"Baja unknown 2"
689,1,"Baja unknown 2"
721,1,"Baja unknown 2"
725,1,"Baja unknown 2"
729,1,"Baja unknown 2"
746,1,"Baja unknown 2"
755,1,"Baja unknown 2"
757,2,"Baja unknown 2"
761,1,"Baja unknown 2"
762,1,"Baja unknown 2"
772,1,"Baja unknown 2"
819,1,"Baja unknown 2"
840,1,"Baja unknown 2"
880,1,"Baja unknown 2"
902,1,"Baja unknown 2"
903,1,"Baja unknown 2"
936,2,"Baja unknown 2"
960,1,"Baja unknown 2"
963,2,"Baja unknown 2"
969,1,"Baja unknown 2"
970,1,"Baja unknown 2"
991,1,"Baja unknown 2"
994,1,"Baja unknown 2"
58,30,"Baja unknown 3"
59,60,"Baja unknown 3"
60,157,"Baja unknown 3"
61,130,"Baja unknown 3"
62,114,"Baja unknown 3"
63,282,"Baja unknown 3"
64,61,"Baja unknown 3"
71,171,"Baja unknown 3"
72,175,"Baja unknown 3"
73,72,"Baja unknown 3"
74,94,"Baja unknown 3"
75,75,"Baja unknown 3"
76,134,"Baja unknown 3"
84,239,"Baja unknown 3"
85,647,"Baja unknown 3"
86,190,"Baja unknown 3"
87,69,"Baja unknown 3"
88,27,"Baja unknown 3"
91,998,"Baja unknown 3"
95,280,"Baja unknown 3"
96,267,"Baja unknown 3"
97,274,"Baja unknown 3"
98,57,"Baja unknown 3"
99,296,"Baja unknown 3"
100,81,"Baja unknown 3"
101,44,"Baja unknown 3"
102,64,"Baja unknown 3"
106,129,"Baja unknown 3"
107,329,"Baja unknown 3"
108,297,"Baja unknown 3"
109,275,"Baja unknown 3"
110,92,"Baja unknown 3"
111,170,"Baja unknown 3"
112,155,"Baja unknown 3"
113,101,"Baja unknown 3"
114,228,"Baja unknown 3"
115,373,"Baja unknown 3"
116,157,"Baja unknown 3"
117,289,"Baja unknown 3"
119,363,"Baja unknown 3"
120,146,"Baja unknown 3"
121,177,"Baja unknown 3"
122,80,"Baja unknown 3"
123,196,"Baja unknown 3"
124,115,"Baja unknown 3"
125,234,"Baja unknown 3"
129,157,"Baja unknown 3"
132,191,"Baja unknown 3"
135,39,"Baja unknown 3"
136,64,"Baja unknown 3"
137,105,"Baja unknown 3"
138,46,"Baja unknown 3"
139,22,"Baja unknown 3"
140,10,"Baja unknown 3"
141,240,"Baja unknown 3"
143,184,"Baja unknown 3"
148,82,"Baja unknown 3"
149,210,"Baja unknown 3"
150,45,"Baja unknown 3"
151,153,"Baja unknown 3"
152,79,"Baja unknown 3"
154,62,"Baja unknown 3"
155,31,"Baja unknown 3"
156,85,"Baja unknown 3"
157,96,"Baja unknown 3"
159,24,"Baja unknown 3"
161,55,"Baja unknown 3"
165,139,"Baja unknown 3"
166,39,"Baja unknown 3"
169,83,"Baja unknown 3"
170,43,"Baja unknown 3"
172,14,"Baja unknown 3"
173,12,"Baja unknown 3"
174,9,"Baja unknown 3"
175,36,"Baja unknown 3"
176,28,"Baja unknown 3"
177,31,"Baja unknown 3"
178,15,"Baja unknown 3"
179,17,"Baja unknown 3"
180,28,"Baja unknown 3"
182,62,"Baja unknown 3"
187,23,"Baja unknown 3"
188,16,"Baja unknown 3"
189,10,"Baja unknown 3"
190,16,"Baja unknown 3"
191,36,"Baja unknown 3"
192,25,"Baja unknown 3"
193,75,"Baja unknown 3"
195,47,"Baja unknown 3"
196,23,"Baja unknown 3"
199,6,"Baja unknown 3"
200,19,"Baja unknown 3"
201,7,"Baja unknown 3"
202,14,"Baja unknown 3"
203,10,"Baja unknown 3"
204,43,"Baja unknown 3"
206,34,"Baja unknown 3"
207,19,"Baja unknown 3"
208,42,"Baja unknown 3"
209,8,"Baja unknown 3"
210,49,"Baja unknown 3"
212,32,"Baja unknown 3"
213,14,"Baja unknown 3"
214,34,"Baja unknown 3"
215,50,"Baja unknown 3"
216,17,"Baja unknown 3"
217,58,"Baja unknown 3"
221,51,"Baja unknown 3"
222,86,"Baja unknown 3"
226,12,"Baja unknown 3"
227,12,"Baja unknown 3"
228,28,"Baja unknown 3"
229,48,"Baja unknown 3"
230,36,"Baja unknown 3"
231,26,"Baja unknown 3"
232,38,"Baja unknown 3"
233,51,"Baja unknown 3"
234,6,"Baja unknown 3"
235,18,"Baja unknown 3"
236,22,"Baja unknown 3"
239,19,"Baja unknown 3"
240,7,"Baja unknown 3"
241,53,"Baja unknown 3"
242,8,"Baja unknown 3"
243,14,"Baja unknown 3"
244,30,"Baja unknown 3"
245,95,"Baja unknown 3"
246,39,"Baja unknown 3"
247,114,"Baja unknown 3"
248,55,"Baja unknown 3"
249,29,"Baja unknown 3"
250,37,"Baja unknown 3"
251,8,"Baja unknown 3"
261,16,"Baja unknown 3"
262,12,"Baja unknown 3"
264,13,"Baja unknown 3"
265,20,"Baja unknown 3"
267,10,"Baja unknown 3"
270,2,"Baja unknown 3"
271,2,"Baja unknown 3"
274,6,"Baja unknown 3"
276,12,"Baja unknown 3"
277,3,"Baja unknown 3"
279,14,"Baja unknown 3"
280,131,"Baja unknown 3"
281,38,"Baja unknown 3"
282,166,"Baja unknown 3"
283,38,"Baja unknown 3"
284,91,"Baja unknown 3"
285,22,"Baja unknown 3"
286,26,"Baja unknown 3"
287,14,"Baja unknown 3"
288,6,"Baja unknown 3"
295,19,"Baja unknown 3"
296,9,"Baja unknown 3"
297,20,"Baja unknown 3"
298,14,"Baja unknown 3"
299,2,"Baja unknown 3"
300,4,"Baja unknown 3"
301,3,"Baja unknown 3"
302,3,"Baja unknown 3"
303,2,"Baja unknown 3"
305,4,"Baja unknown 3"
309,2,"Baja unknown 3"
311,5,"Baja unknown 3"
313,3,"Baja unknown 3"
315,16,"Baja unknown 3"
316,3,"Baja unknown 3"
317,22,"Baja unknown 3"
318,5,"Baja unknown 3"
319,17,"Baja unknown 3"
320,15,"Baja unknown 3"
321,8,"Baja unknown 3"
322,7,"Baja unknown 3"
323,7,"Baja unknown 3"
333,3,"Baja unknown 3"
335,2,"Baja unknown 3"
336,3,"Baja unknown 3"
337,1,"Baja unknown 3"
338,4,"Baja unknown 3"
339,3,"Baja unknown 3"
340,2,"Baja unknown 3"
341,1,"Baja unknown 3"
342,1,"Baja unknown 3"
343,1,"Baja unknown 3"
344,1,"Baja unknown 3"
357,1,"Baja unknown 3"
358,1,"Baja unknown 3"
359,55,"Baja unknown 3"
360,13,"Baja unknown 3"
361,117,"Baja unknown 3"
362,24,"Baja unknown 3"
363,97,"Baja unknown 3"
364,19,"Baja unknown 3"
365,43,"Baja unknown 3"
366,3,"Baja unknown 3"
367,10,"Baja unknown 3"
368,1,"Baja unknown 3"
369,1,"Baja unknown 3"
381,1,"Baja unknown 3"
383,3,"Baja unknown 3"
387,1,"Baja unknown 3"
393,2,"Baja unknown 3"
394,28,"Baja unknown 3"
395,9,"Baja unknown 3"
396,64,"Baja unknown 3"
397,15,"Baja unknown 3"
398,72,"Baja unknown 3"
399,13,"Baja unknown 3"
400,43,"Baja unknown 3"
401,7,"Baja unknown 3"
402,10,"Baja unknown 3"
403,2,"Baja unknown 3"
54,175,"Baja unknown 4"
56,211,"Baja unknown 4"
57,249,"Baja unknown 4"
60,91,"Baja unknown 4"
65,235,"Baja unknown 4"
67,998,"Baja unknown 4"
69,473,"Baja unknown 4"
70,116,"Baja unknown 4"
71,125,"Baja unknown 4"
77,487,"Baja unknown 4"
79,992,"Baja unknown 4"
80,235,"Baja unknown 4"
82,129,"Baja unknown 4"
83,221,"Baja unknown 4"
85,152,"Baja unknown 4"
91,591,"Baja unknown 4"
92,138,"Baja unknown 4"
101,15,"Baja unknown 4"
103,13,"Baja unknown 4"
106,54,"Baja unknown 4"
115,66,"Baja unknown 4"
116,23,"Baja unknown 4"
117,117,"Baja unknown 4"
125,200,"Baja unknown 4"
127,65,"Baja unknown 4"
130,15,"Baja unknown 4"
153,12,"Baja unknown 4"
155,40,"Baja unknown 4"
165,33,"Baja unknown 4"
166,13,"Baja unknown 4"
167,26,"Baja unknown 4"
169,17,"Baja unknown 4"
178,12,"Baja unknown 4"
205,12,"Baja unknown 4"
206,13,"Baja unknown 4"
207,12,"Baja unknown 4"
210,17,"Baja unknown 4"
214,7,"Baja unknown 4"
219,23,"Baja unknown 4"
235,9,"Baja unknown 4"
236,4,"Baja unknown 4"
240,15,"Baja unknown 4"
245,22,"Baja unknown 4"
248,21,"Baja unknown 4"
263,9,"Baja unknown 4"
265,4,"Baja unknown 4"
267,10,"Baja unknown 4"
268,6,"Baja unknown 4"
285,11,"Baja unknown 4"
294,22,"Baja unknown 4"
295,3,"Baja unknown 4"
296,11,"Baja unknown 4"
297,3,"Baja unknown 4"
298,13,"Baja unknown 4"
299,7,"Baja unknown 4"
300,6,"Baja unknown 4"
301,571,"Baja unknown 4"
302,58,"Baja unknown 4"
303,705,"Baja unknown 4"
304,51,"Baja unknown 4"
305,313,"Baja unknown 4"
306,36,"Baja unknown 4"
307,113,"Baja unknown 4"
308,23,"Baja unknown 4"
309,54,"Baja unknown 4"
310,12,"Baja unknown 4"
311,33,"Baja unknown 4"
312,11,"Baja unknown 4"
313,15,"Baja unknown 4"
314,8,"Baja unknown 4"
315,12,"Baja unknown 4"
318,64,"Baja unknown 4"
319,8,"Baja unknown 4"
320,79,"Baja unknown 4"
321,23,"Baja unknown 4"
322,220,"Baja unknown 4"
323,48,"Baja unknown 4"
324,170,"Baja unknown 4"
325,39,"Baja unknown 4"
326,47,"Baja unknown 4"
328,17,"Baja unknown 4"
329,12,"Baja unknown 4"
336,2,"Baja unknown 4"
340,2,"Baja unknown 4"
342,2,"Baja unknown 4"
343,1,"Baja unknown 4"
344,6,"Baja unknown 4"
346,2,"Baja unknown 4"
349,3,"Baja unknown 4"
351,1,"Baja unknown 4"
357,398,"Baja unknown 4"
359,793,"Baja unknown 4"
361,584,"Baja unknown 4"
362,82,"Baja unknown 4"
363,207,"Baja unknown 4"
364,40,"Baja unknown 4"
365,35,"Baja unknown 4"
366,9,"Baja unknown 4"
367,2,"Baja unknown 4"
385,2,"Baja unknown 4"
387,1,"Baja unknown 4"
388,1,"Baja unknown 4"
418,1,"Baja unknown 4"
419,21,"Baja unknown 4"
420,5,"Baja unknown 4"
421,57,"Baja unknown 4"
422,9,"Baja unknown 4"
423,61,"Baja unknown 4"
424,9,"Baja unknown 4"
425,39,"Baja unknown 4"
426,7,"Baja unknown 4"
427,17,"Baja unknown 4"
429,4,"Baja unknown 4"
454,1,"Baja unknown 4"
456,2,"Baja unknown 4"
458,2,"Baja unknown 4"
459,1,"Baja unknown 4"
460,2,"Baja unknown 4"
50,131,"Baja unknown 5"
51,615,"Baja unknown 5"
52,51,"Baja unknown 5"
53,188,"Baja unknown 5"
59,998,"Baja unknown 5"
61,127,"Baja unknown 5"
62,134,"Baja unknown 5"
63,419,"Baja unknown 5"
64,47,"Baja unknown 5"
65,373,"Baja unknown 5"
66,133,"Baja unknown 5"
70,59,"Baja unknown 5"
73,289,"Baja unknown 5"
74,128,"Baja unknown 5"
75,557,"Baja unknown 5"
76,142,"Baja unknown 5"
77,904,"Baja unknown 5"
78,115,"Baja unknown 5"
79,305,"Baja unknown 5"
80,168,"Baja unknown 5"
82,74,"Baja unknown 5"
83,209,"Baja unknown 5"
84,65,"Baja unknown 5"
86,94,"Baja unknown 5"
87,266,"Baja unknown 5"
88,268,"Baja unknown 5"
89,319,"Baja unknown 5"
90,35,"Baja unknown 5"
97,61,"Baja unknown 5"
99,186,"Baja unknown 5"
100,88,"Baja unknown 5"
101,155,"Baja unknown 5"
102,169,"Baja unknown 5"
103,164,"Baja unknown 5"
109,163,"Baja unknown 5"
110,35,"Baja unknown 5"
111,63,"Baja unknown 5"
112,162,"Baja unknown 5"
113,315,"Baja unknown 5"
114,137,"Baja unknown 5"
115,358,"Baja unknown 5"
116,139,"Baja unknown 5"
123,28,"Baja unknown 5"
124,21,"Baja unknown 5"
125,174,"Baja unknown 5"
126,96,"Baja unknown 5"
127,117,"Baja unknown 5"
129,112,"Baja unknown 5"
130,69,"Baja unknown 5"
136,44,"Baja unknown 5"
139,107,"Baja unknown 5"
140,86,"Baja unknown 5"
141,234,"Baja unknown 5"
142,141,"Baja unknown 5"
144,18,"Baja unknown 5"
145,36,"Baja unknown 5"
149,75,"Baja unknown 5"
150,150,"Baja unknown 5"
151,226,"Baja unknown 5"
